pop_id,component,region,type,size,cont_out,cont_in,cont_exc_out,cont_inh_out,cont_exc_in,cont_inh_in,elec_out,elec_in,elec_exc_out,elec_inh_out,elec_exc_in,elec_inh_in,total_out,total_in,inputs,exc_inputs,inh_inputs,cont_out_density,cont_in_density,elec_out_density,elec_in_density,input_density,exc_input_density,inh_input_density
M2b_cACint209_L4_BTC_04273604d2_0_0,cACint209_L4_BTC_04273604d2_0_0,M2b,exc,21,232,285,232,0,285,0,88,88,88,0,88,0,320,373,3,3,0,11.047619047619047,13.571428571428571,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_BTC_20d24e55d5_0_0,cACint209_L4_BTC_20d24e55d5_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_BTC_20d24e55d5_0_0,cACint209_L4_BTC_20d24e55d5_0_0,M1a,exc,21,221,0,221,0,0,0,132,132,132,0,132,0,353,132,3,3,0,10.523809523809524,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_BTC_20d24e55d5_0_0,cACint209_L4_BTC_20d24e55d5_0_0,S1a,exc,21,223,0,223,0,0,0,132,132,132,0,132,0,355,132,3,3,0,10.619047619047619,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_BTC_20d24e55d5_0_0,cACint209_L4_BTC_20d24e55d5_0_0,S1b,exc,21,225,0,225,0,0,0,132,132,132,0,132,0,357,132,3,3,0,10.714285714285714,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_BTC_20d24e55d5_0_0,cACint209_L4_BTC_20d24e55d5_0_0,M1b,exc,21,0,285,0,0,285,0,132,132,132,0,132,0,132,417,3,3,0,0.0,13.571428571428571,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_BTC_20d24e55d5_0_0,cACint209_L4_BTC_20d24e55d5_0_0,M2b,exc,21,232,188,232,0,0,188,88,88,88,0,88,0,320,276,3,3,0,11.047619047619047,8.952380952380953,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_BTC_6909c18187_0_0,cACint209_L4_BTC_6909c18187_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_BTC_6909c18187_0_0,cACint209_L4_BTC_6909c18187_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_BTC_6909c18187_0_0,cACint209_L4_BTC_6909c18187_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_BTC_6909c18187_0_0,cACint209_L4_BTC_6909c18187_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_BTC_6909c18187_0_0,cACint209_L4_BTC_6909c18187_0_0,M1b,exc,21,0,77,0,0,57,20,132,132,132,0,132,0,132,209,3,3,0,0.0,3.6666666666666665,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_BTC_6909c18187_0_0,cACint209_L4_BTC_6909c18187_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_BP_c99c259f39_0_0,cACint209_L4_BP_c99c259f39_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L23_DBC_d6b3e3e96c_0_0,cACint209_L23_DBC_d6b3e3e96c_0_0,M2a,exc,36,352,0,352,0,0,0,258,258,258,0,258,0,610,258,6,6,0,9.777777777777779,0.0,7.166666666666667,7.166666666666667,0.16666666666666666,0.16666666666666666,0.0
M2b_cACint209_L23_MC_ba3c5063e4_0_0,cACint209_L23_MC_ba3c5063e4_0_0,M2b,exc,36,0,0,0,0,0,0,258,258,258,0,258,0,258,258,6,6,0,0.0,0.0,7.166666666666667,7.166666666666667,0.16666666666666666,0.16666666666666666,0.0
S1a_cACint209_L23_MC_3303d0ff68_0_0,cACint209_L23_MC_3303d0ff68_0_0,S1a,exc,36,0,0,0,0,0,0,387,387,387,0,387,0,387,387,6,6,0,0.0,0.0,10.75,10.75,0.16666666666666666,0.16666666666666666,0.0
M2b_bNAC219_L5_BP_46b0f41def_0_0,bNAC219_L5_BP_46b0f41def_0_0,M2b,inh,25,0,0,0,0,0,0,110,110,0,110,0,110,110,110,3,0,3,0.0,0.0,4.4,4.4,0.12,0.0,0.12
M1a_cACint209_L23_SBC_0869c1fd12_0_0,cACint209_L23_SBC_0869c1fd12_0_0,M1a,exc,36,0,413,0,0,413,0,387,387,387,0,387,0,387,800,6,6,0,0.0,11.472222222222221,10.75,10.75,0.16666666666666666,0.16666666666666666,0.0
M2a_cACint209_L23_ChC_9b21151736_0_0,cACint209_L23_ChC_9b21151736_0_0,M2a,exc,36,0,0,0,0,0,0,258,258,258,0,258,0,258,258,6,6,0,0.0,0.0,7.166666666666667,7.166666666666667,0.16666666666666666,0.16666666666666666,0.0
M2a_cACint209_L4_BTC_87c80e7368_0_0,cACint209_L4_BTC_87c80e7368_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_BTC_87c80e7368_0_0,cACint209_L4_BTC_87c80e7368_0_0,M1a,exc,21,235,178,235,0,0,178,132,132,132,0,132,0,367,310,3,3,0,11.19047619047619,8.476190476190476,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_BTC_87c80e7368_0_0,cACint209_L4_BTC_87c80e7368_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_BTC_87c80e7368_0_0,cACint209_L4_BTC_87c80e7368_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_BTC_87c80e7368_0_0,cACint209_L4_BTC_87c80e7368_0_0,M1b,exc,21,0,77,0,0,57,20,132,132,132,0,132,0,132,209,3,3,0,0.0,3.6666666666666665,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_BTC_87c80e7368_0_0,cACint209_L4_BTC_87c80e7368_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_BTC_8af90b418f_0_0,cACint209_L4_BTC_8af90b418f_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_BTC_8af90b418f_0_0,cACint209_L4_BTC_8af90b418f_0_0,M1a,exc,21,487,0,487,0,0,0,132,132,132,0,132,0,619,132,3,3,0,23.19047619047619,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_BTC_8af90b418f_0_0,cACint209_L4_BTC_8af90b418f_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_BTC_8af90b418f_0_0,cACint209_L4_BTC_8af90b418f_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_BTC_8af90b418f_0_0,cACint209_L4_BTC_8af90b418f_0_0,M1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_BTC_8af90b418f_0_0,cACint209_L4_BTC_8af90b418f_0_0,M2b,exc,21,0,459,0,0,285,174,88,88,88,0,88,0,88,547,3,3,0,0.0,21.857142857142858,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_ChC_2d707a8bcb_0_0,cACint209_L4_ChC_2d707a8bcb_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_ChC_2d707a8bcb_0_0,cACint209_L4_ChC_2d707a8bcb_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_ChC_2d707a8bcb_0_0,cACint209_L4_ChC_2d707a8bcb_0_0,S1a,exc,21,215,285,215,0,285,0,132,132,132,0,132,0,347,417,3,3,0,10.238095238095237,13.571428571428571,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_ChC_2d707a8bcb_0_0,cACint209_L4_ChC_2d707a8bcb_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_ChC_2d707a8bcb_0_0,cACint209_L4_ChC_2d707a8bcb_0_0,M1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_ChC_2d707a8bcb_0_0,cACint209_L4_ChC_2d707a8bcb_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_ChC_55f3c5c127_0_0,cACint209_L4_ChC_55f3c5c127_0_0,M2a,exc,21,0,172,0,0,0,172,88,88,88,0,88,0,88,260,3,3,0,0.0,8.19047619047619,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_ChC_55f3c5c127_0_0,cACint209_L4_ChC_55f3c5c127_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_ChC_55f3c5c127_0_0,cACint209_L4_ChC_55f3c5c127_0_0,S1a,exc,21,223,0,223,0,0,0,132,132,132,0,132,0,355,132,3,3,0,10.619047619047619,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_ChC_55f3c5c127_0_0,cACint209_L4_ChC_55f3c5c127_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_ChC_55f3c5c127_0_0,cACint209_L4_ChC_55f3c5c127_0_0,M1b,exc,21,255,0,255,0,0,0,132,132,132,0,132,0,387,132,3,3,0,12.142857142857142,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_ChC_55f3c5c127_0_0,cACint209_L4_ChC_55f3c5c127_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_ChC_6d90400381_0_0,cACint209_L4_ChC_6d90400381_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_ChC_6d90400381_0_0,cACint209_L4_ChC_6d90400381_0_0,M1a,exc,21,0,265,0,0,57,208,132,132,132,0,132,0,132,397,3,3,0,0.0,12.619047619047619,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_ChC_6d90400381_0_0,cACint209_L4_ChC_6d90400381_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_ChC_6d90400381_0_0,cACint209_L4_ChC_6d90400381_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_ChC_6d90400381_0_0,cACint209_L4_ChC_6d90400381_0_0,M1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_ChC_6d90400381_0_0,cACint209_L4_ChC_6d90400381_0_0,M2b,exc,21,253,0,253,0,0,0,88,88,88,0,88,0,341,88,3,3,0,12.047619047619047,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_ChC_85076eeecc_0_0,cACint209_L4_ChC_85076eeecc_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_ChC_85076eeecc_0_0,cACint209_L4_ChC_85076eeecc_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_ChC_85076eeecc_0_0,cACint209_L4_ChC_85076eeecc_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_ChC_85076eeecc_0_0,cACint209_L4_ChC_85076eeecc_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_ChC_85076eeecc_0_0,cACint209_L4_ChC_85076eeecc_0_0,M1b,exc,21,238,0,238,0,0,0,132,132,132,0,132,0,370,132,3,3,0,11.333333333333334,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_ChC_85076eeecc_0_0,cACint209_L4_ChC_85076eeecc_0_0,M2b,exc,21,0,77,0,0,57,20,88,88,88,0,88,0,88,165,3,3,0,0.0,3.6666666666666665,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_ChC_a78ee53c37_0_0,cACint209_L4_ChC_a78ee53c37_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_ChC_a78ee53c37_0_0,cACint209_L4_ChC_a78ee53c37_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_ChC_a78ee53c37_0_0,cACint209_L4_ChC_a78ee53c37_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_ChC_a78ee53c37_0_0,cACint209_L4_ChC_a78ee53c37_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_ChC_a78ee53c37_0_0,cACint209_L4_ChC_a78ee53c37_0_0,M1b,exc,21,0,176,0,0,0,176,132,132,132,0,132,0,132,308,3,3,0,0.0,8.380952380952381,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_ChC_a78ee53c37_0_0,cACint209_L4_ChC_a78ee53c37_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_DBC_280e20a247_0_0,cACint209_L4_DBC_280e20a247_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_DBC_280e20a247_0_0,cACint209_L4_DBC_280e20a247_0_0,M1a,exc,21,237,172,237,0,0,172,132,132,132,0,132,0,369,304,3,3,0,11.285714285714286,8.19047619047619,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_DBC_280e20a247_0_0,cACint209_L4_DBC_280e20a247_0_0,S1a,exc,21,0,285,0,0,285,0,132,132,132,0,132,0,132,417,3,3,0,0.0,13.571428571428571,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_DBC_280e20a247_0_0,cACint209_L4_DBC_280e20a247_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_DBC_280e20a247_0_0,cACint209_L4_DBC_280e20a247_0_0,M1b,exc,21,0,178,0,0,0,178,132,132,132,0,132,0,132,310,3,3,0,0.0,8.476190476190476,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_DBC_280e20a247_0_0,cACint209_L4_DBC_280e20a247_0_0,M2b,exc,21,0,174,0,0,0,174,88,88,88,0,88,0,88,262,3,3,0,0.0,8.285714285714286,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_DBC_78b422a17a_0_0,cACint209_L4_DBC_78b422a17a_0_0,M2a,exc,21,0,172,0,0,0,172,88,88,88,0,88,0,88,260,3,3,0,0.0,8.19047619047619,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_DBC_78b422a17a_0_0,cACint209_L4_DBC_78b422a17a_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_DBC_78b422a17a_0_0,cACint209_L4_DBC_78b422a17a_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_DBC_78b422a17a_0_0,cACint209_L4_DBC_78b422a17a_0_0,S1b,exc,21,0,77,0,0,57,20,132,132,132,0,132,0,132,209,3,3,0,0.0,3.6666666666666665,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_DBC_78b422a17a_0_0,cACint209_L4_DBC_78b422a17a_0_0,M1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_DBC_78b422a17a_0_0,cACint209_L4_DBC_78b422a17a_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_DBC_a7aa7154d8_0_0,cACint209_L4_DBC_a7aa7154d8_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_DBC_a7aa7154d8_0_0,cACint209_L4_DBC_a7aa7154d8_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_DBC_a7aa7154d8_0_0,cACint209_L4_DBC_a7aa7154d8_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_DBC_a7aa7154d8_0_0,cACint209_L4_DBC_a7aa7154d8_0_0,S1b,exc,21,0,77,0,0,57,20,132,132,132,0,132,0,132,209,3,3,0,0.0,3.6666666666666665,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_DBC_a7aa7154d8_0_0,cACint209_L4_DBC_a7aa7154d8_0_0,M1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_DBC_a7aa7154d8_0_0,cACint209_L4_DBC_a7aa7154d8_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_DBC_cd818dfadf_0_0,cACint209_L4_DBC_cd818dfadf_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_DBC_cd818dfadf_0_0,cACint209_L4_DBC_cd818dfadf_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_DBC_cd818dfadf_0_0,cACint209_L4_DBC_cd818dfadf_0_0,S1a,exc,21,0,285,0,0,285,0,132,132,132,0,132,0,132,417,3,3,0,0.0,13.571428571428571,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_DBC_cd818dfadf_0_0,cACint209_L4_DBC_cd818dfadf_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_DBC_cd818dfadf_0_0,cACint209_L4_DBC_cd818dfadf_0_0,M1b,exc,21,0,176,0,0,0,176,132,132,132,0,132,0,132,308,3,3,0,0.0,8.380952380952381,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_DBC_cd818dfadf_0_0,cACint209_L4_DBC_cd818dfadf_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_DBC_e8a6fe8924_0_0,cACint209_L4_DBC_e8a6fe8924_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_DBC_e8a6fe8924_0_0,cACint209_L4_DBC_e8a6fe8924_0_0,M1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_DBC_e8a6fe8924_0_0,cACint209_L4_DBC_e8a6fe8924_0_0,S1a,exc,21,0,172,0,0,0,172,132,132,132,0,132,0,132,304,3,3,0,0.0,8.19047619047619,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_DBC_e8a6fe8924_0_0,cACint209_L4_DBC_e8a6fe8924_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_DBC_e8a6fe8924_0_0,cACint209_L4_DBC_e8a6fe8924_0_0,M1b,exc,21,244,285,244,0,285,0,132,132,132,0,132,0,376,417,3,3,0,11.619047619047619,13.571428571428571,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M2b_cACint209_L4_DBC_e8a6fe8924_0_0,cACint209_L4_DBC_e8a6fe8924_0_0,M2b,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M2a_cACint209_L4_LBC_45f62e2816_0_0,cACint209_L4_LBC_45f62e2816_0_0,M2a,exc,21,0,0,0,0,0,0,88,88,88,0,88,0,88,88,3,3,0,0.0,0.0,4.190476190476191,4.190476190476191,0.14285714285714285,0.14285714285714285,0.0
M1a_cACint209_L4_LBC_45f62e2816_0_0,cACint209_L4_LBC_45f62e2816_0_0,M1a,exc,21,0,184,0,0,0,184,132,132,132,0,132,0,132,316,3,3,0,0.0,8.761904761904763,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1a_cACint209_L4_LBC_45f62e2816_0_0,cACint209_L4_LBC_45f62e2816_0_0,S1a,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
S1b_cACint209_L4_LBC_45f62e2816_0_0,cACint209_L4_LBC_45f62e2816_0_0,S1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
M1b_cACint209_L4_LBC_45f62e2816_0_0,cACint209_L4_LBC_45f62e2816_0_0,M1b,exc,21,0,0,0,0,0,0,132,132,132,0,132,0,132,132,3,3,0,0.0,0.0,6.285714285714286,6.285714285714286,0.14285714285714285,0.14285714285714285,0.0
