5.600000e-04	-8.559875e-02	-8.514858e-02	-8.469839e-02	-8.424819e-02	-8.379797e-02	-8.334774e-02	-8.289748e-02	-8.244720e-02	-8.199689e-02	-8.154656e-02	-8.109620e-02	-8.064580e-02	-8.019537e-02	-7.974489e-02	-7.929437e-02	-7.884381e-02	
5.700000e-04	-8.556859e-02	-8.511366e-02	-8.465871e-02	-8.420375e-02	-8.374876e-02	-8.329376e-02	-8.283874e-02	-8.238369e-02	-8.192861e-02	-8.147351e-02	-8.101837e-02	-8.056320e-02	-8.010798e-02	-7.965273e-02	-7.919742e-02	-7.874206e-02	
5.800000e-04	-8.553863e-02	-8.507898e-02	-8.461932e-02	-8.415964e-02	-8.369994e-02	-8.324022e-02	-8.278048e-02	-8.232071e-02	-8.186091e-02	-8.140109e-02	-8.094122e-02	-8.048132e-02	-8.002138e-02	-7.956139e-02	-7.910134e-02	-7.864124e-02	
5.900000e-04	-8.550885e-02	-8.504454e-02	-8.458021e-02	-8.411586e-02	-8.365150e-02	-8.318711e-02	-8.272270e-02	-8.225826e-02	-8.179379e-02	-8.132928e-02	-8.086474e-02	-8.040016e-02	-7.993553e-02	-7.947085e-02	-7.900612e-02	-7.854133e-02	
6.000000e-04	-8.547925e-02	-8.501032e-02	-8.454138e-02	-8.407241e-02	-8.360343e-02	-8.313442e-02	-8.266538e-02	-8.219631e-02	-8.172722e-02	-8.125808e-02	-8.078891e-02	-8.031969e-02	-7.985043e-02	-7.938111e-02	-7.891173e-02	-7.844229e-02	
6.100000e-04	-8.544982e-02	-8.497633e-02	-8.450281e-02	-8.402927e-02	-8.355571e-02	-8.308213e-02	-8.260852e-02	-8.213487e-02	-8.166119e-02	-8.118748e-02	-8.071372e-02	-8.023991e-02	-7.976606e-02	-7.929214e-02	-7.881817e-02	-7.834412e-02	
6.200000e-04	-8.542058e-02	-8.494255e-02	-8.446451e-02	-8.398645e-02	-8.350836e-02	-8.303024e-02	-8.255210e-02	-8.207392e-02	-8.159570e-02	-8.111745e-02	-8.063915e-02	-8.016080e-02	-7.968239e-02	-7.920393e-02	-7.872540e-02	-7.824679e-02	
6.300000e-04	-8.539150e-02	-8.490899e-02	-8.442647e-02	-8.394392e-02	-8.346134e-02	-8.297874e-02	-8.249611e-02	-8.201344e-02	-8.153073e-02	-8.104798e-02	-8.056519e-02	-8.008234e-02	-7.959943e-02	-7.911645e-02	-7.863341e-02	-7.815028e-02	
6.400000e-04	-8.536259e-02	-8.487564e-02	-8.438868e-02	-8.390169e-02	-8.341467e-02	-8.292763e-02	-8.244055e-02	-8.195343e-02	-8.146628e-02	-8.097907e-02	-8.049182e-02	-8.000451e-02	-7.951714e-02	-7.902970e-02	-7.854218e-02	-7.805458e-02	
6.500000e-04	-8.533384e-02	-8.484250e-02	-8.435114e-02	-8.385975e-02	-8.336833e-02	-8.287688e-02	-8.238540e-02	-8.189388e-02	-8.140232e-02	-8.091070e-02	-8.041904e-02	-7.992731e-02	-7.943552e-02	-7.894366e-02	-7.845171e-02	-7.795967e-02	
